kraj,id,nazwa,miasto,adres,www,www_status,wolumen,confidence_wolumen,rejestr_id,nip_vat,rok_zalozenia,tier,marki_nabijarki,marka_wlasna_oem,powinowactwo_nabijarki,kategoria,rynek_skala,cross_sell_potential,kanal_sprzedaży,kanal_zamiennik,decydent,stanowisko,email_decydent,email,telefon,notatki,linkedin,facebook,instagram,tiktok,data_weryfikacji,sourcing,zrodlo_danych,flagi,related_to
MD,MD-B-017,SRL TOBACCO GLOBAL CORPORATION,Chișinău,do weryfikacji,do weryfikacji,brak www,,,IDNO: 1022600043729,do weryfikacji,2022,producent,,,4,B1,mały,średni,Producent wyrobów tytoniowych (NACE 1201),,do weryfikacji,Administrator,,do weryfikacji,do weryfikacji,"Mały producent wyrobów tytoniowych w MD (CAEM 1201). Założona 2022. Net sales 5.08M MDL (2024). Cross-sell: filtry, bibułki, gilzy.",,,,,2026-09-03,manual-google-search L8-catalog-2026-09-03,data2b.md/companies/1022600043729/srl-tobacco-global-corporation, NEW 2026-09-03,
MD,MD-B-018,SRL BT-TABAC HOLDING,Chișinău,do weryfikacji,do weryfikacji,brak www,,,IDNO: 1022611000216,do weryfikacji,2022,hurtownik,,,4,B5,mały,średni,Importer hurtowy wyrobów tytoniowych,,do weryfikacji,Administrator,,do weryfikacji,do weryfikacji,Importer hurtowy wyrobów tytoniowych. Net sales 4.43M MDL (2024). Grupa kapitałowa w MD.,,,,,2026-09-03,manual-google-search L8-catalog-2026-09-03,data2b.md + marketinsidedata.com/en/company/bt-tabac-holding, NEW 2026-09-03,
MD,MD-B-019,Philip Morris Moldova SRL (Reprezentanța),Chișinău,"str. M. Kogălniceanu 17/4, Chișinău",https://www.pmi.com,green|200,duży,,IDNO: 1007600034500,do weryfikacji,do weryfikacji,hurtownik,,,5,B9,średni,wysoki,dystrybucja,,Elena NAUMENKO,Director Philip Morris Moldova,,do weryfikacji,do weryfikacji," TOP B9 BIG TOBACCO — Reprezentanța PMI w MD (sister LV-B-012). Dyrektor Elena Naumenko. V.2026: launch nicotine pouches importowanych ze Szwecji. Out-of-scope dla PowerMatic exclusive, ale potencjalnie partner na papierosy premium.",,,,,2026-09-03,manual-google-search L10-news-2026-09-03,edata.business (IDNO 1007600034500) + infotag.md (May 2026 launch announcement), NEW 2026-09-03 |  TOP B9 | BIG_TOBACCO,
MD,MD-B-021,Aileron-M Ltd.,Chisinau,,http://www.aileron-m.md,,,,,,,hurtownik,,,3,B3,,średni,dystrybucja,,,,,,,Wave 3 - Aileron-M,,,,,,manual-google-search,manual-google-search,,
MD,MD-B-022,Hidroinpex S.R.L.,Chisinau,,,,,,,,,hurtownik,,,3,B3,,średni,hurt,,,,,,,Wave 3 - Hidroinpex,,,,,,manual-google-search,manual-google-search,,
MD,MD-B-023,Arttehmet S.R.L.,Chisinau,,,,,,,,,hurtownik,,,3,B3,,średni,hurt,,,,,,,Wave 3 - Arttehmet,,,,,,manual-google-search,manual-google-search,,
MD,MD-B-024,Philip Morris Moldova SRL,Chisinau,,,,,,,,,producent,,,1,B3,,niski,producent,,,,,,,Wave 4 - PMI Moldova,,,,,,manual-google-search,manual-google-search,,
MD,MD-B-025,Î.C.S. ELITE TOBACCO S.R.L.,Chișinău,"Str. Vlaicu Pîrcălab, 63, Chișinău",,,średni,Jest NIP,1011600020337,1011600020337,2011,hurtownik,do ustalenia,,3,B8,mały,średni,wholesale,,Paparone Raffaele,Administrator,,,,Comerț cu ridicata al produselor din tutun și articolelor conexe. IDNO 1011600020337.,,,,,2026-09-04,import,Camera Înregistrării de Stat / Indice.md (L3.5 Registry),✅ FROZEN,
MD,MD-B-026,S.R.L. FAN-FAN (FanFan Vape Shop),Chișinău,"str. Ialoveni, 98/2, of. 49, Chișinău",https://fanfan.md,green|200,średni,Jest NIP,1013600029769,1013600029769,2013,reseller,do ustalenia,,4,B8,mały,wysoki,mix,,Balan Alexandru,Administrator,office@fanfan.md,fanfanmoldova@gmail.com,+373 79 060 604,"Sieć sklepów tytoniowych/vape i akcesoriów w Chișinău (Centru, Buiucani, Botanica, Telecentru, Rîșcani). IDNO 1013600029769.",,,,,2026-09-04,import,CIS MD / fanfan.md / data2b.md (L3.5 + L5.5 Web OSINT),✅ FROZEN,
MD,MD-B-027,S.R.L. JELEZNEAC-COM (E-cigarette.md),Chișinău,"str. Valea Crucii, nr. 8, of. 286, Chișinău",https://www.e-cigarette.md,green|200,średni,Jest NIP,1011600017025,1011600017025,2011,reseller,do ustalenia,,4,B8,mały,wysoki,mix,,Oleg Jelezneac,Administrator,,info@e-cigarette.md,+373 793 33 256,"Importator și distribuitor de accesorii pentru fumat, e-cigarete și vaporizatoare în Chișinău și Bălți. IDNO 1011600017025.",,https://facebook.com/ecigarette.md,,,2026-09-04,import,CIS MD / e-cigarette.md / informer.md (L3.5 + L5.5 Web OSINT),✅ FROZEN,
MD,MD-B-028,S.R.L. ZEUS-GROUP,Căușeni,"str. Tighina, 19, Căușeni",,,średni,Jest NIP,1020608000461,1020608000461,2020,producent,do ustalenia,,3,B8,mały,średni,produkcja,,,,,,,Fabricarea și comercializarea produselor din tutun. IDNO 1020608000461.,,,,,2026-09-04,produkcja,ASP Moldova / Data2b,2026-09-04 ✅ FROZEN (ASP),
MD,MD-B-029,S.R.L. PROLOGISTIC-COM,Chișinău,"str. Valea Crucii 26, MD-2072 Chișinău",https://www.prologistic-com.md,green|200,duży,Jest NIP,1008600021815,1008600021815,2008,hurtownik,do ustalenia,,4,B8,mały,bardzo wysoki,dystrybucja,,Ganușceac Oleg,Administrator,,office@prologistic-com.md,+373 22 009 300,🐋 DISTRIBUITOR NAȚIONAL MD — Unul dintre cei mai mari distribuitori naționali de tutun și FMCG din Republica Moldova. Acoperire geografică națională cu peste 4.000 de puncte fizice de vânzare active. IDNO 1008600021815.,,,,,2026-09-04,import + dystrybucja,Camera Înregistrării de Stat / prologistic-com.md / Data2B (L3.5 + L5.5 Web OSINT),✅ FROZEN,
