kraj,id,nazwa,miasto,adres,www,www_status,wolumen,confidence_wolumen,rejestr_id,nip_vat,rok_zalozenia,tier,marki_nabijarki,marka_wlasna_oem,powinowactwo_nabijarki,kategoria,rynek_skala,cross_sell_potential,kanal_sprzedaży,kanal_zamiennik,decydent,stanowisko,email_decydent,email,telefon,notatki,linkedin,facebook,instagram,tiktok,data_weryfikacji,sourcing,zrodlo_danych,flagi,related_to
BG,BG-B-011,КАЛИМАН КАРИБЕ ООД (Kaliman Caribe),Sofia,"бул. България № 118, София, България",https://www.kalimancaribe.com,green|200|901ms,średni,🟢,ЕИК 831707273,BG831707273,1992,hurtownik,,,5,B8,średni,wysoki,,,Olya Yordanova Docheva,Управител (Manager),,office@kaliman.bg,+359 2 953 04 04,Ekskluzywny dystrybutor cygar kubańskich (Habanos) i akcesoriów tytoniowych premium w Bułgarii i na Bałkanach.,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-B-012,ПЕН ШОП ГРУП ЕООД (Pen Shop Group),Sofia,"ж.к. Младост 1, ул. д-р Стоян Чомаков 4А, София, България",https://giftgroup.bg,green|200|1267ms,średni,🟢,ЕИК 204115607,BG204115607,2016,hurtownik,,,3,B4,średni,średni,,,Николай Цветанов Божинов,управител,,office@giftgroup.bg,+359 2 974 55 00,Oficjalny importer i hurtownik Zippo oraz akcesoriów dla palaczy.,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-B-013,СОКОТАБ ЕООД (SOCOTAB),Radinovo,"с. Радиново, община Марица, област Пловдив, България",,,średni,🟢,ЕИК 831360716,BG831360716,,hurtownik,,,5,B8,średni,wysoki,,,Ioannis Kalampoukas,General Manager,,office@socotab.com,+359 32 90 60 00,Duży podmiot przetwórstwa i handlu tytoniem w okręgu Płowdiw. Partner Universal Leaf Tobacco.,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-B-014,МЕЛБОРЕН ЕООД (MELBORREN),Sofia,"109 Bulgaria Blvd., Vertigo Business Tower, Floor 17, Sofia 1404, България",,,średni,🟡,ЕИК 203284127,BG203284127,2014,hurtownik,,,5,B8,średni,wysoki,,,Управител,Управител,,office@melborren.bg,+359 2 850 00 20,Bułgarski producent i hurtownik wyrobów tytoniowych.,,,,,2026-08-15,,Trade Register BG EIK 203284127 | melborren.bg,(Trade Register BG) 2026-09-03 ⏳ PENDING_API,
BG,BG-B-015,БОЛКАН ЕДВЪРТАЙЗИНГ ЕНД ДИСТРИБЮШЪН ООД,София,"ул. Г. С. Раковски № 120, бл. D, София 1000, България",https://www.tobacco-import.com,green|200|145ms,duży,🟢,ЕИК 131125558,BG131125558,2003,hurtownik,,,4,B8,średni,wysoki,B2B,,Николай Василев Вълчанов,Управител,,office@tobacco-import.com,+359 2 428 28 99,Dystrybucyjne ramię grupy Tobacco Import Ltd odpowiedzialne za ogólnokrajową logistykę i sprzedaż hurtową wyrobów tytoniowych oraz akcesoriów dla palaczy. | marki_nabijarki: Karelia | OCB | Mascotte | Gizeh,,,,,2026-08-15,import (UE),KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),BG-A-007
BG,BG-B-016,ЛАЙТС УЛТРА ООД (Lights Ultra Ltd - LightsMarket),Велико Търново,"Западна промишлена зона, ул. Никола Габровски № 79, Велико Търново 5000, България",https://lightsmarket.bg,green|200|594ms,duży,🟢,ЕИК 201482847,BG201482847,2011,hurtownik,,,4,B8,średni,wysoki,B2B + B2C,,Ивелин Спасов Козарев,управител,,office@lightsmarket.bg,+359 62 600 500,"Główny regionalny dystrybutor FMCG, wyrobów tytoniowych, gilz papierosowych i maszynek do napełniania gilz w regionie Północnej i Centralnej Bułgarii. | marki_nabijarki: Cartel | Rollo | Gizeh | Korona",,,,,2026-08-15,dystrybucja krajowa,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-B-017,Табако Трейд Варна ООД (Tobacco Trade Varna Ltd),Варна,"жк Бриз, ул. д-р Василаки Пападополу № 44, ет. 1, ап. 6, Варна 9010, България",https://tobaccotrade.bg,green|200|7340ms,duży,🟢,ЕИК 201983299,BG201983299,2012,hurtownik,,,4,B8,średni,wysoki,B2B hurtownia,,Ангел Николов Пепелешев / Димитър Вълчев,Управители,,varna@tobaccotrade.bg,+359 52 70 30 00,Regionalny oddział dystrybucyjny sieci Tobacco Trade / Dafna Group obsługujący hurtownie i punkty sprzedaży we wschodniej Bułgarii i rejonie Warny. | marki_nabijarki: PowerMatic | Rollo | Korona,,,,,2026-08-15,dystrybucja regionalna,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),BG-B-003
BG,BG-B-018,ЕКСПРЕС ЛОГИСТИКА И ДИСТРИБУЦИЯ ЕООД (ELD Ltd),София,"бул. Цариградско шосе № 425, Складова база 2, София 1000, България",https://eld.bg,green|200|1604ms,duży,🟢,ЕИК 202834148,BG202834148,2013,hurtownik,,,3,B8,średni,bardzo wysoki,B2B ogólnokrajowy,,Христо Григориев Лефтеров,Управител,,office@eld.bg,+359 2 805 15 00,Największy bułgarski operator dystrybucji bezpośredniej wyrobów tytoniowych i FMCG z ponad 15 centrami magazynowymi w całym kraju.,,,,,2026-08-15,dystrybucja ogólnokrajowa,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-B-019,РАДУЛОВ - М ООД (Radulov - M Ltd),Варна,"ул. Цариброд № 31А, Варна 9000, България",https://radulovm.com,green|200|2313ms,średni,🟢,ЕИК 103969977,BG103969977,2006,hurtownik,,,4,B8,średni,wysoki,B2B + B2C,,Петър Нанев Радулов / Миглена Колева Минчева,Управители,,bim_color_@abv.bg,+359 888 922 183,Importer i hurtownik artykułów gospodarstwa domowego oraz ręcznych i elektrycznych maszynek do napełniania gilz w Warnie. | marki_nabijarki: ręczne i elektryczne nabijarki do papierosów,,,,,2026-08-15,import,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-B-020,ДЕЛИОН ООД (Delion OOD - VM Finance Group),София,"бул. Цариградско шосе № 147 / бул. Проф. Цветан Лазаров № 92, София 1784, България",https://delion.bg,green|200|3613ms,duży,🟢,ЕИК 131445266,BG131445266,1998,hurtownik,,,4,B8,średni,bardzo wysoki,B2B ogólnokrajowy,,Yavor Stefanov Karagyozov,Управител (Manager),,office@delion.bg,+359 2 970 80 00,"Czołowy ogólnokrajowy importer i dystrybutor tytoni do palenia, cygar i akcesoriów (VM Finance Group) z hubami w Sofii, Płowdiwie i Warnie. | marki_nabijarki: tytonie do skręcania | cygara | akcesoria",,,,,2026-08-15,import (global),KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-B-021,ТАБКОМ ЛОГИСТИК ООД (Tabcom Logistic OOD),Бургас,"бул. Янко Комитов № 28, РКС Черноморие, Бургас 8000, България",https://tabcom.bg,green|200|1742ms,duży,🟢,ЕИК 203330553,BG203330553,2014,hurtownik,,,4,B8,średni,wysoki,B2B regionalny,,Управител,Управител,,office@tabcom.bg,+359 56 88 10 20,"Wiodący regionalny dystrybutor wyrobów tytoniowych, kawy i FMCG na wybrzeżu Morza Czarnego i w regionie Burgas.",,,,,2026-08-15,dystrybucja regionalna,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-B-022,Табако Трейд Стара Загора ООД (Tobacco Trade Stara Zagora Ltd),Стара Загора,"ул. Петър Парчевич № 46, вх. Б, ет. 3, ап. 9, Стара Загора 6000, България",https://tobaccotrade.bg,green|200|358ms,duży,🟢,ЕИК 202000823,BG202000823,2012,hurtownik,,,4,B8,średni,wysoki,B2B hurtownia,,Цветан Христевски / Йордан Николов,Управители,,starazagora@tobaccotrade.bg,+359 42 60 10 20,Regionalny oddział dystrybucyjny sieci Tobacco Trade / Dafna Group zaopatrujący hurtownie w Starej Zagorze i południowo-środkowej Bułgarii. | marki_nabijarki: PowerMatic | Rollo | Korona,,,,,2026-08-15,dystrybucja regionalna,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),BG-B-003
BG,BG-B-023,Табако Трейд Русе ООД (Tobacco Trade Ruse Ltd),Русе,"бул. Трети март № 44, Русе 7012, България",https://tobaccotrade.bg,green|200|420ms,duży,🟢,ЕИК 201526699,BG201526699,2011,hurtownik,,,4,B8,średni,wysoki,B2B hurtownia,,Управител,Управител,,ruse@tobaccotrade.bg,+359 82 82 10 30,Główny hub dystrybucyjny sieci Tobacco Trade w północnej Bułgarii nad Dunajem (Русе). | marki_nabijarki: PowerMatic | Rollo | Korona,,,,,2026-08-15,dystrybucja regionalna,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),BG-B-003
BG,BG-B-024,Табако Трейд Хасково ООД (Tobacco Trade Haskovo Ltd),Хасково,"ул. Брезовско шосе № 137 / депо Хасково, България",https://tobaccotrade.bg,green|200|367ms,średni,🟢,ЕИК 206175282,BG206175282,2020,hurtownik,,,4,B8,średni,wysoki,B2B hurtownia,,Управител,Управител,,haskovo@tobaccotrade.bg,+359 38 60 10 20,Regionalna jednostka dystrybucyjna sieci Tobacco Trade dla obwodu Chaskowo i południowo-wschodniej Bułgarii. | marki_nabijarki: PowerMatic | Rollo | Korona,,,,,2026-08-15,dystrybucja regionalna,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),BG-B-003
BG,BG-B-025,Табако Трейд Благоевград ООД (Tobacco Trade Blagoevgrad Ltd),Благоевград,"ул. Арсений Костенцев № 29, ет. 7, ап. 28, Благоевград 2700, България",https://tobaccotrade.bg,green|200|374ms,średni,🟢,ЕИК 101745934,BG101745934,2002,hurtownik,,,4,B8,średni,wysoki,B2B hurtownia,,Управител,Управител,,blagoevgrad@tobaccotrade.bg,+359 73 88 10 20,Regionalna hurtownia sieci Tobacco Trade obsługująca południowo-zachodnią Bułgarię (Благоевград / Пирински край). | marki_nabijarki: PowerMatic | Rollo | Korona,,,,,2026-08-15,dystrybucja regionalna,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),BG-B-003
BG,BG-B-026,ДЖЕНТЪЛМЕН ГРУП ЕООД,София,"ул. Суходолска № 201, София 1373, България",https://nargile.bg,green|200|377ms,średni,🟢,ЕИК 203818240,BG203818240,2015,hurtownik,,,3,B8,średni,średni,B2B + B2C,,Управител,Управител,,office@nargile.bg,+359 877 778 888,"Dystrybutor akcesoriów dla palaczy, shisha, tytoniu i osprzętu w Sofii z platformą nargile.bg. | Brand/Web: Gentleman Group Ltd - Nargile.bg | marki_nabijarki: Mascotte | Gizeh | OCB",,,,,2026-08-15,import,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
BG,BG-B-027,Orbico Bulgaria,,,https://health.ec.europa.eu/document/download/65dbb078-afbf-463e-9b6c-6237aa8b3b42_en,green|200|437ms,,,,,,reseller,,,3,B5,średni,średni,B2B wholesale,,,,,,,"BG authorized participant list, tobacco distribution | Multi-country: Orbico group",,,,,,manual-google-search-2026-09-01,,FROZEN 2026-09-03 ⏳ PENDING_API,
BG,BG-B-028,MAXLOGISTIC,,,https://health.ec.europa.eu/document/download/65dbb078-afbf-463e-9b6c-6237aa8b3b42_en,green|200|104ms,,,,,,reseller,,,3,B5,średni,średni,B2B wholesale,,,,,,,BG authorized tobacco distributor,,,,,,manual-google-search-2026-09-01,,FROZEN 2026-09-03 ⏳ PENDING_API,
BG,BG-B-029,Unipack AD,Pavlikeni,"13 Tosho Katev Str., 5200 Pavlikeni, Bulgaria",https://www.unipackbg.com,green|200|1010ms,,,,,,hurtownik,,,5,B1,średni,wysoki,B2B wholesale,,,,,unipack@unipackbg.com,+359 610 51 104,"BG leading packaging manufacturer (folding cartons, corrugated, flexible). Produces TOBACCO PACKAGING: cigarette blanks, al. foil, inner frame, inner liner. Largest share in laminated packaging in BG. DIRECT packaging supplier for tobacco industry.",,,,,,manual-google-search-2026-09-01-repeated,,FROZEN 2026-09-03 ⏳ PENDING_API,
BG,BG-B-030,M Tobacco Group,Plovdiv,"Ulitsa Mladezhka 26, Plovdiv 4002, Bulgaria (BG HQ)",https://mtobacco.bg,red|timeout,,,,,,hurtownik,,,5,B1,średni,wysoki,B2B wholesale,,,,,,,"BG+RO family-owned manufacturer of roll-your-own accessories: cigarette tubes, rolling papers, filter tips. 30-year tradition. Operations in BG (HQ Plovdiv) + factory in RO Giurgiu. Present in 70+ markets. Cross-country: BG+RO.",,,,,,manual-google-search-2026-09-01-repeated,,DO-WERYFIKACJI 2026-09-03 ⏳ PENDING_API,
BG,BG-B-031,BigBuy,"Valencia, Hiszpania","C/ de la Innovació, 2, 46190 Riba-roja de Túria",https://www.bigbuy.eu,red|403,,,ESB97504100,,,hurtownik,,,4,B8,średni,wysoki,,,,,,,+34 961 15 00 00,"Wiodący hurtownik i dostawca dropshippingu w Europie, oferujący szeroki asortyment urządzeń i akcesoriów do palenia, z dostępnym zapasem i konkurencyjnymi cenami. Działa również na rynku bułgarskim.",,,,,2026-09-02,web-research,"GentleScout (""аксесоари за пушене едро""); Gemini 2.5",2026-09-03 ⏳ PENDING_API,
