kraj,id,nazwa,miasto,adres,www,www_status,wolumen,confidence_wolumen,rejestr_id,nip_vat,rok_zalozenia,tier,marki_nabijarki,marka_wlasna_oem,powinowactwo_nabijarki,kategoria,rynek_skala,cross_sell_potential,kanal_sprzedaży,kanal_zamiennik,decydent,stanowisko,email_decydent,email,telefon,notatki,linkedin,facebook,instagram,tiktok,data_weryfikacji,sourcing,zrodlo_danych,flagi,related_to
RO,RO-B-013,INTERBRANDS ORBICO SRL,București,"Str. Sergent Nuțu Ion nr. 44, Corp A, Et. 3, Sector 5, București, România",https://www.orbico.ro,green|200|851ms,duży,Jest NIP,J40/9571/1993,RO3786280,1993,hurtownik,,,5,B8,średni,wysoki,Dystrybucja ogólnokrajowa B2B (Orbico Group),,Mario Matić,Director General (CEO),office.romania@orbico.com,office.romania@orbico.com,+40 21 407 77 00,Największy ogólnokrajowy dystrybutor FMCG i wyrobów tytoniowych w Rumunii (część Orbico Group | oficjalny dystrybutor Philip Morris). | marki_nabijarki: Wyroby tytoniowe (Philip Morris) | FMCG,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),brak
RO,RO-B-014,RHENUS LOGISTICS SRL,Pitești,"Bd. Ion C. Brătianu nr. 50-52, Pitești, Jud. Argeș, România",https://www.rhenus.group/ro,green|200|487ms,duży,Jest NIP,J03/1710/2004,RO16842684,2004,hurtownik,,,4,B8,średni,wysoki,Logistyka celna i magazyn celny (Autoritatea Vamală Română),,Daniela Ionescu,Managing Director,info.ro@rhenus.com,info.ro@rhenus.com,+40 248 207 000,Licencjonowany broker celny i operator magazynów celnych (Autoritatea Vamală Română) z obsługą odpraw celnych i logistyki wyrobów akcyzowych oraz maszynek do tytoniu. | marki_nabijarki: Comisionar vamal | Antrepozit vamal | Logistica tutun,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),brak
RO,RO-B-015,Aquila,,,https://csd.eu/fileadmin/user_upload/publications_library/files/2018_08/BRIEF_80_ENG.pdf,red|403,średni,www bez NIP,,,,reseller,,,3,B4,średni,średni,B2B wholesale,,,,,,,RO Imperial Tobacco authorized distributor | Multi-country: Imperial cluster | ⚠ URL DEAD (403): https://csd.eu/fileadmin/user_upload/publications_library/files/2018_08/BRIEF_80_ENG.pdf,,,,,,manual-google-search-2026-09-01,,DO-WERYFIKACJI 2026-09-03 ⏳ PENDING_API,
RO,RO-B-016,Interbrands Marketing & Distribution,,,https://csd.eu/fileadmin/user_upload/publications_library/files/2018_08/BRIEF_80_ENG.pdf,red|403,średni,www bez NIP,,,,reseller,,,3,B4,średni,średni,B2B wholesale,,,,,,,RO BAT + PMI authorized distributor | Multi-country: BAT+PMI cluster | ⚠ URL DEAD (403): https://csd.eu/fileadmin/user_upload/publications_library/files/2018_08/BRIEF_80_ENG.pdf,,,,,,manual-google-search-2026-09-01,,DO-WERYFIKACJI 2026-09-03 ⏳ PENDING_API,
RO,RO-B-017,Punctual Comimpex,,,https://csd.eu/fileadmin/user_upload/publications_library/files/2018_08/BRIEF_80_ENG.pdf,red|403,duży,www bez NIP,,,,hurtownik,,,3,B4,średni,średni,B2B wholesale,,,,,,,"RO multi-brand wholesale, BAT+JTI+PMI+CTH | Multi-country: Multi-brand cluster | ⚠ URL DEAD (403): https://csd.eu/fileadmin/user_upload/publications_library/files/2018_08/BRIEF_80_ENG.pdf",,,,,,manual-google-search-2026-09-01,,DO-WERYFIKACJI 2026-09-03 ⏳ PENDING_API,
RO,RO-B-018,Simba Invest SRL,,,https://csd.eu/fileadmin/user_upload/publications_library/files/2018_08/BRIEF_80_ENG.pdf,red|403,duży,www bez NIP,,,,hurtownik,,,3,B5,średni,średni,B2B wholesale,,,,,,,RO PMI authorized wholesale | Multi-country: PMI cluster | ⚠ URL DEAD (403): https://csd.eu/fileadmin/user_upload/publications_library/files/2018_08/BRIEF_80_ENG.pdf,,,,,,manual-google-search-2026-09-01,,DO-WERYFIKACJI 2026-09-03 ⏳ PENDING_API,
RO,RO-B-019,MANIAC DISTRIBUTION,,,https://www.europages.co.uk/companies/wholesaler/cigarette%20paper.html,green|200|1006ms,duży,www bez NIP,,,,hurtownik,,,3,B5,średni,średni,B2B wholesale,,,,,,,RO wholesale cigarette paper,,,,,,manual-google-search-2026-09-01,,FROZEN 2026-09-03 ⏳ PENDING_API,
RO,RO-B-020,GOLDEN PROVIDER DISTRIBUTION SRL,Bucureşti,"Şoseaua Pipera 55C, 014254 Bucureşti, Sector 1",https://www.gpdistrib.ro,green|200|3179ms,duży,www bez NIP,,,,hurtownik,,,3,B2,średni,średni,B2B wholesale,,,,,contact@gpd.ro,,"RO importer-exporter, non-specialised wholesale incl. food+bev+tobacco. Imports from BG, CN, EG, DE, HU, IT, LV, NL, ES. Potential cross-border.",,,,,,manual-google-search-2026-09-01-repeated,,FROZEN 2026-09-03 ⏳ PENDING_API,
RO,RO-B-022,IMPERIAL BRANDS ROMANIA S.R.L.,București,do weryfikacji (București HQ),do weryfikacji,do weryfikacji,duży,Jest NIP,CUI: 35393387,RO35393387,do weryfikacji,hurtownik,,,5,B9,duży,wysoki,Wholesale tytoniu (CAEN 4635) — TOP importer tytoniu w RO,,do weryfikacji,Country Manager RO,,do weryfikacji,do weryfikacji," TOP B9 LEAD RO — €992.4M revenue 2025, 98 pracowników. Lider rynku dystrybucji tytoniu w RO. Córka Imperial Brands PLC. Out-of-scope dla PowerMatic exclusive ale partner na premium/MYO.",,,,,2026-09-03,manual-google-search,cauta.ro/topuri/4635-comert-cu-ridicata-al-produselor-din-tutun/bucuresti, NEW 2026-09-03-v3 |  TOP B9 | BIG TOBACCO,
RO,RO-B-023,S.C. GALAXY TOBACCO S.A. (múltiples sucursales),"București HQ + sucursales (Ialomița, Iași, Dolj, Arad, Vaslui, Alba, Olt, Gorj)",do weryfikacji,do weryfikacji,do weryfikacji,duży,Jest NIP,CUI-uri múltiples (București HQ + sucursales),do weryfikacji,do weryfikacji,producent,,,5,B1,duży,wysoki,Producente tytoniu z fabrykami fermentacji + wytwórnia papierosów,,do weryfikacji,CEO,,do weryfikacji,do weryfikacji," TOP B1 LEAD RO — Galaxy Tobacco SA ma fabryki w Ialomița (Urziceni), Iași, Dolj (Craiova), Arad, Vaslui (Bârlad), Alba (Ocna Mureș), Olt (Vladuleni), Gorj (Tg-Jiu). Producent + fermentacja tytoniu.",,,,,2026-09-03,manual-google-search,dashiro.ro/domenii/1600-fabricarea-produselor-din-tutun, NEW 2026-09-03-v3 |  TOP B1,
RO,RO-B-024,PRIMONET.RO (Romanian tobacco B2B e-commerce),România (online),primonet.ro,https://primonet.ro/,green|200,duży,Jest NIP,do weryfikacji,do weryfikacji,do weryfikacji,hurtownik,,,4,B5,średni,wysoki,"E-commerce B2B: 199 800+ produktów (tytoń, cygara, bibułki, gilzy, akcesoria, e-papierosy). Importuje 90% produktów. Dostawa gratuită. Retur gratuit 30 dni.",,do weryfikacji,Owner,,do weryfikacji,do weryfikacji,TOP B5 LEAD RO — platforma B2B e-commerce tytoniowa. 199 800 produktów w katalogu. Cross-sell PowerMatic przez retail B2B.,,,,,2026-09-03,manual-google-search,primonet.ro, NEW 2026-09-03-v3 |  TOP B5,
